area_sqft,bhk,locality,location_type,age_of_property,furnishing,latitude,longitude,price,listing_type,locality_price_idx,is_urban,is_furnished,is_semi_furnished,furnished_score,log_area,bhk_area_ratio,age_x_bhk,urban_x_area,bhk_squared,log_locality_idx,log_price,geo_cluster,cluster_price_pct,size_tier,premium_location,value_density,age_factor,bhk_premium
1334.0,2,Indiranagar,URBAN,7,Furnished,12.89629272009932,77.65925604914591,16021076.0,SALE,23825868.31698633,1,1,0,2,7.19668657083435,0.0014992503748125937,14,1334.0,4,16.986282494435372,16.589415725809175,10,0.8296703296703297,3,1,17860.471002238628,0.8771929824561403,0
3375.0,4,HSR Layout,URBAN,3,Semi-Furnished,12.95330871959261,77.4040693748184,29352694.0,SALE,20393050.158753116,1,0,1,1,8.124446855715847,0.0011851851851851852,12,3375.0,16,16.830704771314164,17.19489492285086,0,0.9595959595959596,4,0,6042.385232223145,0.9433962264150942,1
3086.0,4,Whitefield,URBAN,29,Semi-Furnished,12.823982813055007,77.61961197168453,16126936.0,SALE,16830216.25128554,1,0,1,1,8.034955024502159,0.0012961762799740765,116,3086.0,16,16.63868647465679,16.596001537462804,8,0.7021276595744681,4,0,5453.7317729376355,0.6329113924050632,1
2537.0,3,Whitefield,URBAN,29,Semi-Furnished,12.907499388213836,77.7794236001863,14026206.0,SALE,16830216.25128554,1,0,1,1,7.839131648274333,0.0011824990145841545,87,2537.0,9,16.63868647465679,16.456438066276093,6,0.5101351351351351,4,0,6633.904710794459,0.6329113924050632,0
1971.0,2,Electronic City,URBAN,22,Semi-Furnished,13.029458596156232,77.46668524464677,9113597.0,SALE,13287462.601624476,1,0,1,1,7.586803535162581,0.0010147133434804667,44,1971.0,4,16.402331562334098,16.025278141867414,3,0.5079365079365079,4,0,6741.482801433017,0.6944444444444444,0
3830.0,5,Koramangala,RURAL,20,Furnished,12.9691721662418,77.4919829537228,27801981.0,SALE,23548107.33883813,0,1,0,2,8.25088114470065,0.0013054830287206266,100,0.0,25,16.97455604988572,17.140617871083528,7,0.30357142857142855,4,1,6148.330897868964,0.7142857142857143,1
3997.0,5,Indiranagar,URBAN,11,Unfurnished,12.852391514205909,77.52416012077327,32108978.0,SALE,23825868.31698633,1,0,0,0,8.293549515060345,0.0012509382036527395,55,3997.0,25,16.986282494435372,17.28464626861217,11,0.8631578947368421,4,1,5960.93778258352,0.819672131147541,1
2793.0,4,Bellandur,URBAN,11,Furnished,12.891222376649406,77.48700162669618,22948073.0,SALE,18161715.65250959,1,1,0,2,7.935229539816907,0.0014321518080916578,44,2793.0,16,16.714826455993023,16.94874456938059,0,0.6515151515151515,4,0,6502.583477447042,0.819672131147541,1
2223.0,3,Electronic City,URBAN,7,Unfurnished,12.916209451090875,77.5541033120425,11888188.0,SALE,13287462.601624476,1,0,0,0,7.707062655370473,0.001349527665317139,21,2223.0,9,16.402331562334098,16.291055944198227,8,0.26063829787234044,4,0,5977.266127586359,0.8771929824561403,0
2374.0,3,HSR Layout,URBAN,23,Unfurnished,12.869052390168738,77.78162713799205,15933122.0,SALE,20393050.158753116,1,0,0,0,7.772752716468742,0.0012636899747262005,69,2374.0,9,16.830704771314164,16.583910707869624,4,0.16666666666666666,4,0,8590.164346568288,0.684931506849315,0
2035.0,4,Bellandur,URBAN,9,Furnished,12.84966838109264,77.55787086402916,19352685.0,SALE,18161715.65250959,1,1,0,2,7.618742377670413,0.0019656019656019656,36,2035.0,16,16.714826455993023,16.778341779176166,0,0.6515151515151515,4,0,8924.675996319209,0.8474576271186441,1
4147.0,5,Koramangala,RURAL,24,Unfurnished,12.977120977708418,77.73625717790928,20438942.0,SALE,23548107.33883813,0,0,0,0,8.330381569349418,0.0012056908608632747,120,0.0,25,16.97455604988572,16.83295260963388,2,0.4675324675324675,4,1,5678.347561812908,0.6756756756756757,1
4660.0,5,Indiranagar,RURAL,9,Semi-Furnished,12.854704041763318,77.62268787395041,27235416.0,SALE,23825868.31698633,0,0,1,1,8.446985296372741,0.001072961373390558,45,0.0,25,16.986282494435372,17.120028779863162,4,0.8589743589743589,4,1,5112.847278323246,0.8474576271186441,1
4473.0,5,Whitefield,URBAN,19,Semi-Furnished,12.918661662908342,77.63677507148252,26156680.0,SALE,16830216.25128554,1,0,1,1,8.406038142050075,0.0011178180192264698,95,4473.0,25,16.63868647465679,17.079615203415514,6,0.5101351351351351,4,0,3762.6237986330298,0.7246376811594204,1
1171.0,2,Bellandur,URBAN,10,Semi-Furnished,12.874358838966591,77.66385200980062,8781663.0,SALE,18161715.65250959,1,0,1,1,7.066466970136958,0.0017079419299743809,20,1171.0,4,16.714826455993023,15.988176469294434,6,0.8445945945945946,3,0,15509.577841596574,0.8333333333333334,0
3641.0,5,Indiranagar,URBAN,9,Semi-Furnished,13.014964564974386,77.68212362420883,34080849.0,SALE,23825868.31698633,1,0,1,1,8.200288260287554,0.0013732491073880802,45,3641.0,25,16.986282494435372,17.344246200928914,9,0.8272727272727273,4,1,6543.770479809484,0.8474576271186441,1
4353.0,5,Electronic City,URBAN,18,Semi-Furnished,12.9989086641331,77.73569445924551,19901454.0,SALE,13287462.601624476,1,0,1,1,8.378850241794492,0.0011486331265793705,90,4353.0,25,16.402331562334098,16.806303402599795,1,0.17063492063492064,4,0,3052.4839424820757,0.7352941176470589,1
1787.0,3,Electronic City,URBAN,9,Furnished,13.028379750829536,77.44120563165522,12224911.0,SALE,13287462.601624476,1,1,0,2,7.488852955733459,0.0016787912702853946,27,1787.0,9,16.402331562334098,16.318986394935294,3,0.5079365079365079,3,0,7435.625406616942,0.8474576271186441,0
4826.0,5,Indiranagar,URBAN,18,Semi-Furnished,12.988839323052977,77.5022805762261,41590887.0,SALE,23825868.31698633,1,0,1,1,8.481980435660493,0.0010360547036883548,90,4826.0,25,16.986282494435372,17.543391662777527,7,0.8035714285714286,4,1,4936.980587854607,0.7352941176470589,1
2735.0,4,Electronic City,URBAN,10,Unfurnished,12.906024369350083,77.48611409003088,13707985.0,SALE,13287462.601624476,1,0,0,0,7.914252278742441,0.0014625228519195613,40,2735.0,16,16.402331562334098,16.433489140674684,8,0.26063829787234044,4,0,4858.304424725586,0.8333333333333334,1
4822.0,5,Whitefield,RURAL,25,Furnished,12.993313713925367,77.54895167535645,20927117.0,SALE,16830216.25128554,0,1,0,2,8.481151420068972,0.0010369141435089175,125,0.0,25,16.63868647465679,16.856556387855544,5,0.1937984496124031,4,0,3490.297853854322,0.6666666666666666,1
3666.0,5,Whitefield,RURAL,24,Unfurnished,13.052875275038286,77.70009279948972,12631507.0,SALE,16830216.25128554,0,0,0,0,8.207129168071326,0.001363884342607747,120,0.0,25,16.63868647465679,16.351704885457384,1,0.5158730158730159,4,0,4590.89368556616,0.6756756756756757,1
3319.0,4,HSR Layout,URBAN,6,Furnished,12.807220111507284,77.46388350485687,32420436.0,SALE,20393050.158753116,1,1,0,2,8.107720061910534,0.0012051822838204278,24,3319.0,16,16.830704771314164,17.294299553514705,11,0.18421052631578946,4,0,6144.3356910976545,0.8928571428571428,1
856.0,2,Whitefield,URBAN,3,Furnished,13.03086326523908,77.5354252035839,8357670.0,SALE,16830216.25128554,1,1,0,2,6.75343791859778,0.002336448598130841,6,856.0,4,16.63868647465679,15.938690357731149,5,0.1937984496124031,2,0,19661.467583277503,0.9433962264150942,0
2150.0,4,Indiranagar,URBAN,29,Semi-Furnished,12.845119481783984,77.47485488343914,17781033.0,SALE,23825868.31698633,1,0,1,1,7.67368812926773,0.0018604651162790699,116,2150.0,16,16.986282494435372,16.69364294158968,11,0.8631578947368421,4,1,11081.799217202944,0.6329113924050632,1
2389.0,3,Bellandur,URBAN,2,Semi-Furnished,12.835820969675762,77.55700307622057,18242824.0,SALE,18161715.65250959,1,0,1,1,7.779048644925556,0.0012557555462536626,6,2389.0,9,16.714826455993023,16.71928241000385,8,0.9468085106382979,4,0,7602.225053373624,0.9615384615384615,0
2854.0,4,Bellandur,URBAN,9,Furnished,12.8910204684929,77.48373131596513,24348585.0,SALE,18161715.65250959,1,1,0,2,7.956827122090111,0.001401541695865452,36,2854.0,16,16.714826455993023,17.007984335991562,0,0.6515151515151515,4,0,6363.600438861104,0.8474576271186441,1
4040.0,5,Koramangala,URBAN,22,Semi-Furnished,13.023768421664943,77.59813873862447,33757664.0,SALE,23548107.33883813,1,0,1,1,8.304247465078474,0.0012376237623762376,110,4040.0,25,16.97455604988572,17.3347180606081,9,0.5,4,1,5828.739440306468,0.6944444444444444,1
3724.0,4,Electronic City,URBAN,0,Semi-Furnished,13.010823311635916,77.79760501443728,20916946.0,SALE,13287462.601624476,1,0,1,1,8.22282213081366,0.0010741138560687433,0,3724.0,16,16.402331562334098,16.856070249608685,1,0.17063492063492064,4,0,3568.0619231000205,1.0,1
1006.0,2,Electronic City,RURAL,7,Semi-Furnished,12.81829151586786,77.42036964305069,4487431.0,SALE,13287462.601624476,0,0,1,1,6.914730892718563,0.0019880715705765406,14,0.0,4,16.402331562334098,15.316791158460518,8,0.26063829787234044,2,0,13208.21332169431,0.8771929824561403,0
435.15999999999997,1,Koramangala,URBAN,28,Unfurnished,12.811962086689377,77.50061255616599,4527881.0,SALE,23548107.33883813,1,0,0,0,6.078009148508167,0.002298005331372369,28,435.15999999999997,1,16.97455604988572,15.325764838454916,11,0.5421052631578948,1,1,54113.67620837883,0.641025641025641,0
2574.0,4,Electronic City,URBAN,5,Semi-Furnished,12.848484994431434,77.74397689489675,13464765.0,SALE,13287462.601624476,1,0,1,1,7.853604813097837,0.001554001554001554,20,2574.0,16,16.402331562334098,16.415586905688414,6,0.16891891891891891,4,0,5162.184382915491,0.9090909090909091,1
4009.0,5,Electronic City,URBAN,4,Unfurnished,12.819257556777044,77.61010878856578,19188269.0,SALE,13287462.601624476,1,0,0,0,8.296546520300614,0.001247193813918683,20,4009.0,25,16.402331562334098,16.769809712799653,8,0.26063829787234044,4,0,3314.408231884379,0.9259259259259258,1
1524.0,3,Bellandur,URBAN,4,Unfurnished,13.027687944632827,77.46208271167171,12364476.0,SALE,18161715.65250959,1,0,0,0,7.329749689041512,0.001968503937007874,12,1524.0,9,16.714826455993023,16.33033816123762,5,0.5310077519379846,3,0,11917.13625492755,0.9259259259259258,0
1799.0,3,Whitefield,URBAN,1,Unfurnished,12.954594900767406,77.47834031076131,12403443.0,SALE,16830216.25128554,1,0,0,0,7.495541943884256,0.0016675931072818232,3,1799.0,9,16.63868647465679,16.333484733947596,0,0.19696969696969696,3,0,9355.317538235431,0.9803921568627451,0
4761.0,4,Indiranagar,URBAN,19,Semi-Furnished,13.049399895082496,77.55581900555958,37005317.0,SALE,23825868.31698633,1,0,1,1,8.468423027046809,0.0008401596303297626,76,4761.0,16,16.986282494435372,17.426572190010102,7,0.8035714285714286,4,1,5004.38317937121,0.7246376811594204,1
1524.0,3,Bellandur,URBAN,20,Unfurnished,13.070356630369456,77.57066321633847,10401541.0,SALE,18161715.65250959,1,0,0,0,7.329749689041512,0.001968503937007874,60,1524.0,9,16.714826455993023,16.157464622351576,5,0.5310077519379846,3,0,11917.13625492755,0.7142857142857143,0
1652.0,3,Whitefield,URBAN,16,Semi-Furnished,12.881729180877665,77.77922101716834,11060660.0,SALE,16830216.25128554,1,0,1,1,7.410347097821024,0.0018159806295399517,48,1652.0,9,16.63868647465679,16.218905317191236,6,0.5101351351351351,3,0,10187.782234434348,0.7575757575757576,0
3570.0,5,Electronic City,URBAN,1,Semi-Furnished,12.942909348316752,77.49291937452597,21610855.0,SALE,13287462.601624476,1,0,1,1,8.18060094759445,0.0014005602240896359,5,3570.0,25,16.402331562334098,16.888706338989632,3,0.5079365079365079,4,0,3721.9783197827664,0.9803921568627451,1
4608.0,5,Koramangala,RURAL,21,Semi-Furnished,12.8556015706641,77.59022113680095,28026091.0,SALE,23548107.33883813,0,0,1,1,8.435766192720509,0.0010850694444444445,105,0.0,25,16.97455604988572,17.148646491373007,10,0.47802197802197804,4,1,5110.266349574247,0.7042253521126761,1
537.0,1,Bellandur,URBAN,29,Furnished,12.808576762981914,77.66770315348295,4637512.0,SALE,18161715.65250959,1,1,0,2,6.2878585601617845,0.00186219739292365,29,537.0,1,16.714826455993023,15.3496887891284,6,0.8445945945945946,1,0,33820.699539124,0.6329113924050632,0
3335.0,4,HSR Layout,URBAN,17,Furnished,12.954102437665004,77.63770732241204,28528935.0,SALE,20393050.158753116,1,1,0,2,8.112527763478637,0.0011994002998500749,68,3335.0,16,16.830704771314164,17.166429428417832,10,0.15384615384615385,4,0,6114.857618816526,0.7462686567164178,1
4855.0,5,HSR Layout,URBAN,1,Unfurnished,12.80781998207978,77.48216253223993,38792083.0,SALE,20393050.158753116,1,0,0,0,8.487970332739334,0.0010298661174047373,5,4855.0,25,16.830704771314164,17.473726763159906,11,0.18421052631578946,4,0,4200.422277807027,0.9803921568627451,1
1356.0,2,Electronic City,URBAN,17,Unfurnished,12.831002174436254,77.50312385709192,6702884.0,SALE,13287462.601624476,1,0,0,0,7.213031659834869,0.0014749262536873156,34,1356.0,4,16.402331562334098,15.71804858869583,8,0.26063829787234044,3,0,9799.013718012151,0.7462686567164178,0
2079.0,2,HSR Layout,RURAL,17,Unfurnished,12.922924066057217,77.47448864378445,10193863.0,SALE,20393050.158753116,0,0,0,0,7.640123172695364,0.000962000962000962,34,0.0,4,16.830704771314164,16.137296528612044,0,0.9595959595959596,4,0,9809.066935427185,0.7462686567164178,0
2736.0,4,Whitefield,URBAN,21,Furnished,12.872917232181411,77.74876065940659,18552659.0,SALE,16830216.25128554,1,1,0,2,7.914617709040679,0.0014619883040935672,84,2736.0,16,16.63868647465679,16.736123732963875,6,0.5101351351351351,4,0,6151.394828686236,0.7042253521126761,1
4745.0,5,HSR Layout,URBAN,6,Furnished,12.91500815574051,77.4041044113618,41826287.0,SALE,20393050.158753116,1,1,0,2,8.465057436995709,0.001053740779768177,30,4745.0,25,16.830704771314164,17.549035599342087,11,0.18421052631578946,4,0,4297.797715227211,0.8928571428571428,1
2441.0,3,Whitefield,URBAN,13,Semi-Furnished,12.934859853795592,77.52906494659894,16206378.0,SALE,16830216.25128554,1,0,1,1,7.80057265467065,0.0012290045063498567,39,2441.0,9,16.63868647465679,16.60091548812945,0,0.19696969696969696,4,0,6894.80387189084,0.7936507936507936,0
4758.0,5,Whitefield,URBAN,13,Furnished,12.952097891115676,77.74318683649662,29063881.0,SALE,16830216.25128554,1,1,0,2,8.46779284112111,0.0010508617065994115,65,4758.0,25,16.63868647465679,17.185006792869427,6,0.5101351351351351,4,0,3537.245954452615,0.7936507936507936,1
2759.0,3,Koramangala,URBAN,29,Semi-Furnished,12.910574267019626,77.78073497416672,22281031.0,SALE,23548107.33883813,1,0,1,1,7.9229859587111955,0.0010873504893077202,87,2759.0,9,16.97455604988572,16.91924629151976,2,0.4675324675324675,4,1,8535.015345718786,0.6329113924050632,0
1295.0,2,Electronic City,URBAN,27,Semi-Furnished,12.943975039489272,77.63873989919843,6139634.0,SALE,13287462.601624476,1,0,1,1,7.16703787691222,0.0015444015444015444,54,1295.0,4,16.402331562334098,15.630275852102255,6,0.16891891891891891,3,0,10260.588881563302,0.6493506493506493,0
2040.0,3,Electronic City,URBAN,9,Unfurnished,12.893581664647051,77.41998478586873,11203869.0,SALE,13287462.601624476,1,0,0,0,7.621195162809845,0.0014705882352941176,27,2040.0,9,16.402331562334098,16.23176981229589,8,0.26063829787234044,4,0,6513.462059619841,0.8474576271186441,0
4166.0,5,Indiranagar,URBAN,22,Furnished,12.95162627795792,77.5469838532522,37089914.0,SALE,23825868.31698633,1,1,0,2,8.334951631422454,0.001200192030724916,110,4166.0,25,16.986282494435372,17.42885565774031,10,0.8296703296703297,4,1,5719.123455829652,0.6944444444444444,1
2028.0,3,HSR Layout,URBAN,4,Semi-Furnished,13.043921995254715,77.67888437348226,17966640.0,SALE,20393050.158753116,1,0,1,1,7.615298339825815,0.0014792899408284023,12,2028.0,9,16.830704771314164,16.704027318638666,9,0.17727272727272728,4,0,10055.744654217513,0.9259259259259258,0
2690.0,4,HSR Layout,URBAN,29,Semi-Furnished,12.94137806326452,77.72677679946801,17365244.0,SALE,20393050.158753116,1,0,1,1,7.897668150726906,0.001486988847583643,116,2690.0,16,16.830704771314164,16.669981352900404,2,0.13636363636363635,4,0,7581.059538569932,0.6329113924050632,1
1886.0,2,HSR Layout,URBAN,15,Furnished,12.91763780084041,77.59404119357563,17400533.0,SALE,20393050.158753116,1,1,0,2,7.54274354536855,0.0010604453870625664,30,1886.0,4,16.830704771314164,16.672011453369013,10,0.15384615384615385,4,0,10812.857984492639,0.7692307692307692,0
2266.0,3,Koramangala,URBAN,5,Unfurnished,13.063686533387608,77.72995477027276,19354576.0,SALE,23548107.33883813,1,0,0,0,7.726212650507529,0.001323918799646955,15,2266.0,9,16.97455604988572,16.778439486937188,9,0.5,4,1,10391.92733399741,0.9090909090909091,0
4148.0,5,Bellandur,URBAN,5,Furnished,13.050268647010691,77.46334179215083,32081312.0,SALE,18161715.65250959,1,1,0,2,8.330622620332868,0.0012054001928640309,25,4148.0,25,16.714826455993023,17.283784269052703,5,0.5310077519379846,4,0,4378.42711005535,0.9090909090909091,1
2369.0,3,HSR Layout,URBAN,19,Semi-Furnished,12.857254799919076,77.63508731336017,18416621.0,SALE,20393050.158753116,1,0,1,1,7.7706452341291765,0.001266357112705783,57,2369.0,9,16.830704771314164,16.728764184351718,4,0.16666666666666666,4,0,8608.294706100934,0.7246376811594204,0
3911.0,5,HSR Layout,URBAN,8,Unfurnished,12.935166214429678,77.71746851412226,27125629.0,SALE,20393050.158753116,1,0,0,0,8.271804031154709,0.0012784454103809768,40,3911.0,25,16.830704771314164,17.115989595361633,2,0.13636363636363635,4,0,5214.280275825394,0.8620689655172414,1
2785.0,4,Indiranagar,URBAN,29,Furnished,13.018466662822256,77.42880864814632,23882376.0,SALE,23825868.31698633,1,1,0,2,7.932362154339751,0.001436265709156194,116,2785.0,16,16.986282494435372,16.988651380898446,7,0.8035714285714286,4,1,8555.069413639616,0.6329113924050632,1
3174.0,4,Whitefield,URBAN,23,Semi-Furnished,12.803785958626746,77.55010595029424,18864860.0,SALE,16830216.25128554,1,0,1,1,8.063062911326792,0.001260239445494644,92,3174.0,16,16.63868647465679,16.75281154321134,8,0.7021276595744681,4,0,5302.525599018759,0.684931506849315,1
2027.0,3,Koramangala,URBAN,7,Unfurnished,12.836202034880476,77.6979697069132,18769108.0,SALE,23548107.33883813,1,0,0,0,7.614805364711073,0.0014800197335964479,21,2027.0,9,16.97455604988572,16.747722938069977,4,0.5192307692307693,4,1,11617.22118344259,0.8771929824561403,0
435.15999999999997,1,Electronic City,URBAN,18,Unfurnished,12.943826550233824,77.4466027127291,3446380.08,SALE,13287462.601624476,1,0,0,0,6.078009148508167,0.002298005331372369,18,435.15999999999997,1,16.402331562334098,15.052835276142694,3,0.5079365079365079,1,0,30534.659898944014,0.7352941176470589,0
4520.0,5,Koramangala,URBAN,12,Furnished,12.929701383256306,77.55410028734477,45457465.83999995,SALE,23548107.33883813,1,1,0,2,8.416488487294606,0.0011061946902654867,60,4520.0,25,16.97455604988572,17.632287652002834,10,0.47802197802197804,4,1,5209.758260804896,0.8064516129032259,1
613.0,2,Indiranagar,RURAL,6,Semi-Furnished,12.904815407500948,77.62643456042723,5160873.0,SALE,23825868.31698633,0,0,1,1,6.419994928147142,0.0032626427406199023,12,0.0,4,16.986282494435372,15.45661650295956,10,0.8296703296703297,1,1,38867.648151690584,0.8928571428571428,0
740.0,1,Indiranagar,RURAL,5,Furnished,13.07746225059882,77.74777827559959,6827387.0,SALE,23825868.31698633,0,1,0,2,6.608000625296087,0.0013513513513513514,5,0.0,1,16.986282494435372,15.736452727947917,9,0.8272727272727273,2,1,32197.119347278825,0.9090909090909091,0
3672.0,5,Electronic City,URBAN,16,Furnished,13.038940888368693,77.68078151093144,20334390.0,SALE,13287462.601624476,1,1,0,2,8.208764045819667,0.0013616557734204794,80,3672.0,25,16.402331562334098,16.827824148510114,1,0.17063492063492064,4,0,3618.5900331221337,0.7575757575757576,1
4400.0,5,HSR Layout,URBAN,23,Semi-Furnished,12.89442460983754,77.69352348557689,27797576.0,SALE,20393050.158753116,1,0,1,1,8.38958706681109,0.0011363636363636363,115,4400.0,25,16.830704771314164,17.140459416588982,4,0.16666666666666666,4,0,4634.784126989344,0.684931506849315,1
2500.0,4,Bellandur,URBAN,3,Furnished,13.070495053063915,77.6281419276605,23556902.0,SALE,18161715.65250959,1,1,0,2,7.824445930877619,0.0016,12,2500.0,16,16.714826455993023,16.974929456494237,1,0.8492063492063492,4,0,7264.686261003835,0.9433962264150942,1
2734.0,4,Bellandur,URBAN,19,Furnished,13.08466904091063,77.42734499994917,20115944.0,SALE,18161715.65250959,1,1,0,2,7.913886714856082,0.001463057790782736,76,2734.0,16,16.714826455993023,16.817023342128277,5,0.5310077519379846,4,0,6642.909894846229,0.7246376811594204,1
3379.0,4,HSR Layout,URBAN,25,Furnished,13.008625449795778,77.70691527825679,23405769.0,SALE,20393050.158753116,1,1,0,2,8.125630988477065,0.0011837821840781297,100,3379.0,16,16.830704771314164,16.968493131128366,9,0.17727272727272728,4,0,6035.232364235902,0.6666666666666666,1
3761.0,5,Koramangala,URBAN,26,Semi-Furnished,13.021514714908106,77.53537348969238,29918364.0,SALE,23548107.33883813,1,0,1,1,8.232706009860976,0.0013294336612603031,130,3761.0,25,16.97455604988572,17.213983063855494,7,0.30357142857142855,4,1,6261.129311044438,0.6578947368421053,1
2111.0,3,Bellandur,RURAL,9,Semi-Furnished,12.925734865180653,77.71675854495791,9944092.0,SALE,18161715.65250959,0,0,1,1,7.655390644826152,0.0014211274277593558,27,0.0,9,16.714826455993023,16.11248926450224,6,0.8445945945945946,4,0,8603.37074964926,0.8474576271186441,0
3759.0,5,HSR Layout,RURAL,25,Semi-Furnished,12.835310918682543,77.61375192613731,17328566.0,SALE,20393050.158753116,0,0,1,1,8.23217423638394,0.0013301409949454642,125,0.0,25,16.830704771314164,16.667866969294217,4,0.16666666666666666,4,0,5425.126405627325,0.6666666666666666,1
4894.0,5,Koramangala,URBAN,18,Semi-Furnished,12.945453856097748,77.45947336597952,44241581.0,SALE,23548107.33883813,1,0,1,1,8.49596955496461,0.001021659174499387,90,4894.0,25,16.97455604988572,17.60517567403267,7,0.30357142857142855,4,1,4811.627980964065,0.7352941176470589,1
993.0,2,Electronic City,URBAN,21,Unfurnished,12.813970223454234,77.44535228384281,5111622.0,SALE,13287462.601624476,1,0,0,0,6.901737206656574,0.002014098690835851,42,993.0,4,16.402331562334098,15.44702752427617,8,0.26063829787234044,2,0,13381.130515231094,0.7042253521126761,0
870.0,2,Whitefield,URBAN,29,Semi-Furnished,12.814141792480948,77.60302824838107,5989362.0,SALE,16830216.25128554,1,0,1,1,6.769641976852503,0.0022988505747126436,58,870.0,4,16.63868647465679,15.605495620530206,8,0.7021276595744681,2,0,19345.07615090292,0.6329113924050632,0
1765.0,3,Indiranagar,URBAN,1,Semi-Furnished,12.898903872119035,77.6242609834564,20028084.0,SALE,23825868.31698633,1,0,1,1,7.476472381163905,0.0016997167138810198,3,1765.0,9,16.986282494435372,16.812646096481284,10,0.8296703296703297,3,1,13499.075533703302,0.9803921568627451,0
3270.0,3,HSR Layout,URBAN,1,Semi-Furnished,13.023198170203786,77.7608516769173,27862880.0,SALE,20393050.158753116,1,0,1,1,8.092851027538384,0.0009174311926605505,3,3270.0,9,16.830704771314164,17.142805930876175,9,0.17727272727272728,4,0,6236.4067763771,0.9803921568627451,0
1755.0,3,Indiranagar,URBAN,18,Furnished,12.966077482693612,77.7904725598913,19773255.0,SALE,23825868.31698633,1,1,0,2,7.470793774195062,0.0017094017094017094,54,1755.0,9,16.986282494435372,16.799840875567014,2,0.8376623376623377,3,1,13575.993343012155,0.7352941176470589,0
866.0,2,Indiranagar,RURAL,27,Unfurnished,12.948383393877064,77.76227334630833,4974018.0,SALE,23825868.31698633,0,0,0,0,6.7650389767805414,0.0023094688221709007,54,0.0,4,16.986282494435372,15.41973872320148,2,0.8376623376623377,2,1,27512.5500196147,0.6493506493506493,0
1584.0,3,Whitefield,URBAN,26,Unfurnished,12.891420860162324,77.68662898344112,8482570.0,SALE,16830216.25128554,1,0,0,0,7.368339686311381,0.001893939393939394,78,1584.0,9,16.63868647465679,15.95352414577938,6,0.5101351351351351,3,0,10625.136522276225,0.6578947368421053,0
2417.0,3,Koramangala,URBAN,21,Semi-Furnished,12.931794892357296,77.63356735141693,23600543.0,SALE,23548107.33883813,1,0,1,1,7.790696031174738,0.0012412081092263137,63,2417.0,9,16.97455604988572,16.976780320577628,10,0.47802197802197804,4,1,9742.700595299186,0.7042253521126761,0
4657.0,4,Whitefield,URBAN,24,Furnished,12.912450109573149,77.69013357274528,28190954.0,SALE,16830216.25128554,1,1,0,2,8.446341450444287,0.0008589220528237063,96,4657.0,16,16.63868647465679,17.154511739777913,6,0.5101351351351351,4,0,3613.96097300527,0.6756756756756757,1
3667.0,5,Whitefield,URBAN,6,Furnished,13.070417824799147,77.44377733084131,27384478.0,SALE,16830216.25128554,1,1,0,2,8.207401833376355,0.0013635124079629125,30,3667.0,25,16.63868647465679,17.125486951005286,5,0.1937984496124031,4,0,4589.641737465378,0.8928571428571428,1
626.0,1,Indiranagar,URBAN,19,Unfurnished,12.828449784145764,77.73556593355411,5796238.0,SALE,23825868.31698633,1,0,0,0,6.440946540632921,0.001597444089456869,19,626.0,1,16.986282494435372,15.57271981690727,4,0.8589743589743589,1,1,38060.49251914749,0.7246376811594204,0
514.0,1,Electronic City,RURAL,17,Semi-Furnished,13.065457668945,77.42884497227499,3446380.08,SALE,13287462.601624476,0,0,1,1,6.244166900663736,0.0019455252918287938,17,0.0,1,16.402331562334098,15.052835276142694,3,0.5079365079365079,1,0,25851.09455568964,0.7462686567164178,0
3493.0,5,Indiranagar,URBAN,23,Semi-Furnished,12.873948676230732,77.45831521408823,27065714.0,SALE,23825868.31698633,1,0,1,1,8.158802490694002,0.0014314342971657602,115,3493.0,25,16.986282494435372,17.113778355747144,11,0.8631578947368421,4,1,6821.033013737856,0.684931506849315,1
4948.21,5,Indiranagar,URBAN,16,Semi-Furnished,12.925025933687762,77.75408677173294,44144454.0,SALE,23825868.31698633,1,0,1,1,8.50698324686635,0.0010104664110860292,80,4948.21,25,16.986282494435372,17.602977882562598,2,0.8376623376623377,4,1,4815.047929854701,0.7575757575757576,1
3986.0,5,HSR Layout,URBAN,2,Unfurnished,13.020792461301449,77.53675604682482,32109837.0,SALE,20393050.158753116,1,0,0,0,8.290794347381356,0.001254390366281987,10,3986.0,25,16.830704771314164,17.2846730208957,5,0.8410852713178295,4,0,5116.1691316490505,0.9615384615384615,1
772.0,1,Whitefield,URBAN,18,Unfurnished,12.919569016338208,77.7877081009714,5078646.0,SALE,16830216.25128554,1,0,0,0,6.650279048587422,0.0012953367875647669,18,772.0,1,16.63868647465679,15.440555445497568,6,0.5101351351351351,2,0,21800.798252960547,0.7352941176470589,0
831.0,2,Indiranagar,URBAN,23,Semi-Furnished,12.98104978849151,77.432349041539,7849494.0,SALE,23825868.31698633,1,0,1,1,6.723832440821209,0.0024067388688327317,46,831.0,4,16.986282494435372,15.875959756479059,7,0.8035714285714286,2,1,28671.32168109065,0.684931506849315,0
1712.0,3,Bellandur,URBAN,0,Semi-Furnished,13.037166103866964,77.74709642346868,15161504.0,SALE,18161715.65250959,1,0,1,1,7.44600149832412,0.0017523364485981308,0,1712.0,9,16.714826455993023,16.534270207657453,1,0.8492063492063492,3,0,10608.478768989246,1.0,0
